path,scanner,dpi
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_90_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_91_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_92_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_93_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_94_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_95_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_96_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_97_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_98_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_99_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_9_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_100_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_10_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_11_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_12_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_13_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_14_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_15_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_16_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_17_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_18_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_19_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_1_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_20_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_21_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_22_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_23_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_24_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_25_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_26_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_27_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_28_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_29_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_2_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_30_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_31_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_32_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_33_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_34_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_35_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_36_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_37_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_38_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_39_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_3_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_40_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_41_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_42_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_43_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_44_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_45_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_46_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_47_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_48_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_49_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_4_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_50_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_51_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_52_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_53_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_54_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_55_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_56_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_57_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_58_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_59_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_5_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_60_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_61_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_62_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_63_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_64_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_65_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_66_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_67_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_68_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_69_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_6_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_70_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_71_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_72_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_73_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_74_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_75_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_76_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_77_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_78_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_79_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_7_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_80_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_81_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_82_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_83_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_84_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_85_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_86_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_87_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_88_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_89_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_8_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_90_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_91_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_92_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_93_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_94_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_95_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_96_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_97_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_98_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_99_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\300\s10_9_res_vis.png,EpsonV550,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_100_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_10_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_11_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_12_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_13_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_14_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_15_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_16_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_17_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_18_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_19_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_1_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_20_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_21_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_22_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_23_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_24_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_25_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_26_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_27_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_28_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_29_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_2_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_30_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_31_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_32_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_33_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_34_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_35_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_36_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_37_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_38_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_39_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_3_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_40_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_41_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_42_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_43_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_44_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_45_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_46_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_47_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_48_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_49_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_4_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_50_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_51_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_52_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_53_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_54_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_55_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_56_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_57_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_58_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_59_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_5_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_60_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_61_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_62_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_63_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_64_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_65_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_66_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_67_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_68_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_69_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_6_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_70_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_71_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_72_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_73_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_74_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_75_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_76_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_77_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_78_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_79_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_7_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_80_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_81_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_82_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_83_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_84_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_85_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_86_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_87_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_88_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_89_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_8_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_90_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_91_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_92_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_93_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_94_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_95_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_96_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_97_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_98_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_99_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\150\s11_9_res_vis.png,HP,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_100_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_10_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_11_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_12_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_13_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_14_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_15_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_16_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_17_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_18_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_19_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_1_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_20_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_21_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_22_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_23_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_24_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_25_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_26_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_27_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_28_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_29_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_2_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_30_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_31_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_32_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_33_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_34_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_35_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_36_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_37_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_38_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_39_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_3_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_40_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_41_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_42_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_43_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_44_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_45_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_46_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_47_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_48_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_49_res_vis.png,HP,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\HP\300\s11_4_res_vis.png,HP,300
